CZAS,Liczba Wątków,Proces_Czas Procesora,Czas Procesora,Wykorzystanie procesora
12/01/2022 12:46:16.080,3003,1176.7058227692132,48.95212236850448,67.99444389324337
12/01/2022 12:46:17.091,3003,1181.9256554486915,50.431220863137845,67.58192404142045
12/01/2022 12:46:18.094,2988,996.7209872959936,52.62979848893112,68.27751254157936
12/01/2022 12:46:19.088,2978,957.8067294110494,46.657443873846766,68.8746434570852
12/01/2022 12:46:20.086,2959,208.11174387652005,44.97296662871543,68.567807377476
12/01/2022 12:46:21.092,2948,707.2925386314168,47.53598803923858,65.4891553338247
12/01/2022 12:46:22.092,2958,635.3814776688919,47.7020159658283,70.49124540209765
12/01/2022 12:46:24.089,2932,1190.5019358906854,37.293972141716544,51.14253675275015
12/01/2022 12:46:25.099,2929,1182.149449239666,33.33646592621942,50.94471732792496
12/01/2022 12:46:28.091,2913,1195.1935547754579,17.608827942388817,23.81342653623813
12/01/2022 12:46:30.083,2901,1196.5046972803702,10.196980271142165,10.323446456628597
12/01/2022 12:46:31.084,2902,1189.7570722158187,8.40015208905104,9.620609824145149
12/01/2022 12:46:32.082,3018,1188.440355388448,24.71123185428512,32.96849266309228
12/01/2022 12:46:33.084,3032,1197.3747558478035,14.640281183505166,20.8396958631448
12/01/2022 12:46:34.083,3043,1121.8352792079968,21.50803500671812,29.650771069436296
12/01/2022 12:46:35.089,3072,1182.0237847664723,25.443966269657448,33.19186266618734
12/01/2022 12:46:36.085,3069,1140.4696121918892,18.033653937381764,21.870478947266967
12/01/2022 12:46:37.083,3080,1195.611567210146,38.837059301332175,49.59176306019475
12/01/2022 12:46:38.081,3137,1196.002431379016,35.816623446937605,49.57670042371319
12/01/2022 12:46:46.081,3485,1184.820938908379,57.38525671636441,79.42676975574076
12/01/2022 12:46:49.089,3520,1019.0384046966861,58.44899138757356,76.56647411757197
12/01/2022 12:46:50.087,3528,1184.96961869387,62.43161050376105,82.67999256169465
12/01/2022 12:46:51.080,3481,613.4003786448187,36.03858964065785,49.14030987399188
12/01/2022 12:46:52.097,3498,182.85464384660375,26.115463727735865,34.18271274712653
12/01/2022 12:46:53.083,3505,1192.531525205194,28.506253280096015,35.3828217232515
12/01/2022 12:46:54.086,3531,1206.850861612408,16.947891051322017,22.40246482859571
12/01/2022 12:46:55.082,3531,1187.6831887570927,11.8782025084873,14.898340585541522
12/01/2022 12:46:56.090,3530,1204.3745114300566,8.03145497617167,10.832953895980184
12/01/2022 12:46:57.086,3531,1195.4736018343197,10.705549567937643,10.02558895729176
12/01/2022 12:46:58.092,3567,1188.38776449628,24.528313517135647,31.73850619964528
12/01/2022 12:46:59.084,3574,1184.1870414865568,18.377182015796755,23.952108166151
12/01/2022 12:47:00.088,3577,1207.2751545859828,13.26599741638138,13.439512589162948
12/01/2022 12:47:01.089,3578,1197.9786741677935,8.36842489326588,10.45607836865254
12/01/2022 12:47:02.103,3576,1189.500172274139,8.57900559067546,7.2332710103424604
12/01/2022 12:47:03.080,3518,1115.5738041125535,7.701445906395209,7.908013510771306
12/01/2022 12:47:04.097,3437,1189.5491413262575,8.299180055764587,7.552976870517069
12/01/2022 12:47:05.084,3400,1121.891793248552,10.860504993466,11.206552759649496
12/01/2022 12:47:06.088,3401,1209.9288989097647,10.462147120577258,11.672869299835924
12/01/2022 12:47:07.092,3399,1186.8004938782371,8.61792238848642,12.181969077649953
12/01/2022 12:47:08.098,3412,1188.2930154988453,10.424967631208924,12.99119016988342
12/01/2022 12:47:09.086,3402,1195.5920835154343,10.119734308821759,13.976528384279476
12/01/2022 12:47:10.083,3398,1199.4502435050192,19.64466821193069,24.41855286795173
12/01/2022 12:47:11.084,3396,1194.4227744752932,8.531674755474649,7.173667810830817
12/01/2022 12:47:12.085,3390,1198.383739850064,6.7663741911284205,6.825420768624793
12/01/2022 12:47:13.073,3384,1210.7395417140299,5.427431142239126,6.980245234915625
12/01/2022 12:47:14.085,3383,1183.7200819848856,7.79552675209858,6.568133959634282
12/01/2022 12:47:15.091,3389,1204.384974480448,6.489434837011697,7.84924236523829
12/01/2022 12:47:16.090,3388,1196.675753017838,7.707360224768056,9.163936999801363
12/01/2022 12:47:17.096,3343,1187.0314022631903,19.984139768907983,28.761690262713792
12/01/2022 12:47:18.097,3268,605.4031016011702,38.62752395673692,53.31633368972334
12/01/2022 12:47:19.098,3259,1193.1343426791775,22.956424484965755,30.9575938050748
12/01/2022 12:47:20.097,3241,1190.230473163315,12.674717700479476,15.936975281064402
12/01/2022 12:47:21.102,3260,1196.5131877756703,12.592385735663303,14.53101522156003
12/01/2022 12:47:22.090,3299,1209.7963023108964,11.176172251815961,16.91280992404735
12/01/2022 12:47:23.085,3338,1101.0563808218333,23.559563173205667,32.68611846073425
12/01/2022 12:47:24.077,3343,1202.5594550438075,14.102896068299476,20.873790434507555
12/01/2022 12:47:25.090,3360,1192.8122061120312,10.872993054935687,18.153510737687327
12/01/2022 12:47:26.093,3355,1189.163338713318,15.839029763408673,22.217335725069503
12/01/2022 12:47:27.087,3339,1181.01417835985,25.82622556750578,36.00560405424338
12/01/2022 12:47:28.086,3337,1175.5536857860052,21.317110358979075,29.81370166524188
12/01/2022 12:47:29.090,3337,1195.161508150404,13.890276604195572,20.16304912442837
12/01/2022 12:47:30.083,3349,1181.484591553068,35.104869264560925,46.27999020517579
12/01/2022 12:47:31.074,3423,1076.120293611564,46.088799452177135,66.74076048932687
12/01/2022 12:47:32.084,3432,1186.3446148034625,19.569856623494076,23.84431070390637
12/01/2022 12:47:33.091,3536,1193.3920605963333,48.788117035527954,64.95575973595682
12/01/2022 12:47:34.098,3505,1115.2847683434095,30.456274632436887,39.99113776259878
12/01/2022 12:47:35.097,3514,1199.3001566026444,21.29755933442925,29.937817437697348
12/01/2022 12:47:36.093,3511,1190.4405795803787,34.910034186316565,48.288698548197246
12/01/2022 12:47:37.089,3530,1197.5213799785624,35.781675159327165,50.837164150558266
12/01/2022 12:47:38.095,3538,1189.7633087979907,34.63549976371239,53.47296962024511
12/01/2022 12:47:39.102,3567,1189.8381825035915,59.40795091634232,79.33944486359846
12/01/2022 12:47:40.083,3578,1168.796598359858,54.88296849214817,76.33382422252774
12/01/2022 12:47:41.076,3561,1133.8180430663397,32.94200989354506,48.418307703966704
12/01/2022 12:47:42.093,3551,1193.501805692966,34.590364866374,49.30566060888279
12/01/2022 12:47:43.099,3539,869.5840565788156,40.345500155928846,54.49952779491353
12/01/2022 12:47:44.080,3548,1183.1517659821986,52.09535636340104,72.24115518638638
12/01/2022 12:47:45.079,3506,926.6122125886831,45.999795043396006,68.75901204811554
12/01/2022 12:47:46.084,3501,1188.912820072116,21.51621253118713,29.929769308626096
12/01/2022 12:47:47.088,3505,1212.4927281565776,27.75369768257308,36.17213262405808
12/01/2022 12:47:48.079,3505,1191.4159952627788,15.292849295180988,20.978877988963827
12/01/2022 12:47:49.101,3505,1187.03873143398,18.034158128635642,21.48085025044692
12/01/2022 12:47:50.096,3502,1199.9342209881283,13.093762633862404,18.25766074949421
12/01/2022 12:47:51.073,3501,1202.214653328871,20.59841845848661,28.041559368538575
12/01/2022 12:47:52.091,3485,1193.474940536108,16.011880702478486,21.014669542554717
12/01/2022 12:47:53.085,3483,1184.5326277860584,14.397986854550847,18.292609618674238
12/01/2022 12:47:54.098,3484,1200.7050614104996,16.125332720150677,21.49373074397697
12/01/2022 12:47:55.082,3479,1191.7466605161098,17.107395556466752,21.899784754501365
12/01/2022 12:47:56.079,3476,1196.5368539866204,15.950079329766965,21.255942261427425
12/01/2022 12:47:57.091,3467,1197.466599489048,25.57680374625648,33.3223485591681
12/01/2022 12:47:58.090,3440,1196.0812214009943,14.007232448294516,18.266842447353845
12/01/2022 12:47:59.087,3414,1183.200896742788,15.896091855154692,17.47082113601931
12/01/2022 12:48:00.081,3407,1198.3524559771229,24.90639640658824,32.12434297824098
12/01/2022 12:48:01.101,3409,1194.0914152297971,16.05638756851635,18.620092744426085
12/01/2022 12:48:02.089,3400,1204.2237980396997,15.999728177730441,22.551806943888568
12/01/2022 12:48:03.095,3388,1188.8723435935683,18.775903759026857,25.30041416488403
12/01/2022 12:48:04.098,3389,1193.5460806265244,18.32675484805329,21.938218012593783
12/01/2022 12:48:05.085,3391,1190.4263783085876,15.30876164958852,20.507365315088926
12/01/2022 12:48:06.080,3390,1202.0408031917857,11.483708912265511,16.039780150470783
12/01/2022 12:48:07.081,3394,1193.4678760507759,22.905617078243868,28.45391505206811
12/01/2022 12:48:08.088,3388,1206.2915697079416,22.63380304081109,28.43680933023216
12/01/2022 12:48:09.080,3381,1188.2147229593177,26.556271079401327,33.00246722983753
12/01/2022 12:48:10.075,3373,1198.3510990428167,16.759360092700792,23.44709452971575
12/01/2022 12:48:11.087,3219,1187.4714883308704,19.445472248114967,22.810281411294405
12/01/2022 12:48:12.080,3231,1199.0830923165827,19.353002206967503,24.982717338412108
12/01/2022 12:48:13.080,3222,1192.5347661238952,12.99550429084949,16.850506340457947
12/01/2022 12:48:14.095,3214,1198.624167788624,11.526457448208117,16.33760246063085
12/01/2022 12:48:15.100,3213,1193.3774602308747,19.482024268897447,24.868307899168233
12/01/2022 12:48:16.095,3211,1202.4046183589087,11.31088650485854,15.435565522840355
12/01/2022 12:48:17.085,3203,1192.789041184418,23.60996277993307,29.98715316203139
12/01/2022 12:48:18.094,3202,1202.3279448878652,9.877047217426403,15.261685934367147
12/01/2022 12:48:19.079,3201,1197.7988170126396,10.098991805596524,14.86298908098271
12/01/2022 12:48:20.085,3199,1192.3274918228688,11.63632143519665,15.507381357979176
12/01/2022 12:48:21.085,3199,1194.0880463259148,18.206004119766305,23.995390945184425
12/01/2022 12:48:22.101,3202,1197.3388546055476,12.517926575775395,16.110048622621402
12/01/2022 12:48:23.089,3199,1211.3811683529093,14.075229465324313,21.594947901652834
12/01/2022 12:48:24.089,3196,1196.9635753045725,18.223108510029736,23.747405121115683
12/01/2022 12:48:25.079,3197,1192.3386904410559,22.484833072836015,29.780342296390568
12/01/2022 12:48:26.087,3249,1203.0600688636544,38.374173212471035,49.36256963639048
12/01/2022 12:48:27.090,3250,1191.3592127244165,24.469383245576203,31.96776209937827
12/01/2022 12:48:28.078,3251,1194.489373417515,14.302635397316465,20.526747684416367
12/01/2022 12:48:29.075,3251,1199.9171499502688,13.060833130235084,17.85421188307178
12/01/2022 12:48:30.085,3252,1187.8425502821176,11.839810721249089,16.682371220232252
12/01/2022 12:48:31.090,3251,1211.3627831932931,10.715774270995349,15.2977268059211
12/01/2022 12:48:32.094,3249,1193.2055323816132,11.196674820248177,15.13881020281358
12/01/2022 12:48:33.083,3259,1189.1123857946104,19.223646233499167,26.261244823220466
12/01/2022 12:48:34.080,3265,1195.418117462442,19.182631060440848,22.777743031667605
12/01/2022 12:48:35.097,3251,1100.9205550668855,14.526387846554432,20.491445219831732
12/01/2022 12:48:36.092,3245,1200.6031629142303,13.83105906826758,20.913654524770017
12/01/2022 12:48:37.090,3244,1198.998185987747,18.21454431507313,24.392816730296417
12/01/2022 12:48:38.085,3274,1177.9450687336914,28.930652545632892,35.38995039854863
12/01/2022 12:48:39.081,3252,1159.6662953056357,22.06121541614614,29.625948470074785
12/01/2022 12:48:40.092,3246,1197.7917357006847,18.859269517050368,24.78975392780342
12/01/2022 12:48:41.087,3223,1173.8027513233465,16.829484197677324,20.78420393712303
12/01/2022 12:48:42.080,3206,1194.0285959749049,17.01580419395953,18.94664738012896
12/01/2022 12:48:43.087,3203,1190.8365096426023,16.936436419974942,22.86683839371606
12/01/2022 12:48:44.082,3198,1197.4411533160587,15.645523168348818,20.73738339533501
12/01/2022 12:48:45.086,3199,1187.6453503575576,24.637185085639967,27.87603695669844
12/01/2022 12:48:46.077,3199,1202.8682483241698,16.971083034698296,18.70949606113595
12/01/2022 12:48:47.094,3196,1192.1354651304555,15.505862651836276,18.97808164876841
12/01/2022 12:48:48.092,3195,1193.711699713118,15.928447780270227,18.311179629008738
12/01/2022 12:48:49.089,3194,1198.7713148748082,13.944403788250236,18.67794975642005
12/01/2022 12:48:50.086,3195,1186.7531137140877,23.44371485517661,30.01966786794982
12/01/2022 12:48:51.080,3194,1194.2673157446673,21.953579960848145,28.89133826353527
12/01/2022 12:48:52.090,3190,1203.7070960420874,17.999388058829524,23.259041157775435
12/01/2022 12:48:53.096,3183,1187.4810623935148,17.471366338994333,19.140548058429896
12/01/2022 12:48:54.102,3182,1193.9705680285128,13.587414913428672,18.411155026030727
12/01/2022 12:48:55.094,3181,1200.9565242531392,15.266723031559536,18.87579354393456
12/01/2022 12:48:56.090,3147,1166.0683172025228,15.25210076859188,17.95298695412487
12/01/2022 12:48:57.082,3143,1189.2322782653575,21.636675961265116,23.834065333206446
12/01/2022 12:48:58.101,3140,1193.0364065885735,17.95957872430758,21.13550318899381
12/01/2022 12:48:59.089,3136,1209.3950588841649,13.84048273308891,18.06434148813369
12/01/2022 12:49:00.090,3138,1192.8551200889092,19.59157240238373,27.804525331077915
12/01/2022 12:49:01.089,3141,1194.3543432977087,16.75475790750119,19.005109399085367
12/01/2022 12:49:02.092,3150,1187.7068043816344,22.58603610927949,25.924592952922666
12/01/2022 12:49:03.090,3156,1189.9377063853008,37.763121530767926,53.07789456804971
12/01/2022 12:49:04.087,3163,1186.553822858856,33.514324015051855,49.03747855490985
12/01/2022 12:49:05.092,3137,1193.5258384419556,31.75042300544925,45.97459520709927
12/01/2022 12:49:06.087,3127,1190.430601426396,24.878283339519804,37.36560893276145
12/01/2022 12:49:07.088,3128,1211.5661248309802,26.228732892686317,37.10260169438684
12/01/2022 12:49:08.083,3126,1184.1791157291655,28.41003631063814,38.17533036390261
12/01/2022 12:49:09.076,3126,1201.8749147990243,30.91316920646957,46.437826468858034
12/01/2022 12:49:10.099,3128,1182.065850854298,31.147971528572537,37.02638892146973
12/01/2022 12:49:11.087,3134,1193.7383978114394,28.32299582232669,42.934589985315846
12/01/2022 12:49:12.082,3140,1185.3419366403555,33.79878032176894,45.69223225582416
12/01/2022 12:49:13.083,3140,1195.0344154915151,24.236380194328778,36.530605455223046
12/01/2022 12:49:14.084,3139,1189.394808949104,28.069198028479143,39.485120279803
12/01/2022 12:49:16.090,3121,1201.0934532201647,15.109333944863543,20.527394712137447
12/01/2022 12:49:17.095,3117,1189.3157322150253,20.323614272117126,28.206270259254776
12/01/2022 12:49:18.084,3112,1186.4458105110239,20.74563724127708,22.99688432700007
12/01/2022 12:49:19.078,3118,1201.001647950324,18.125431354518582,20.867560711802422
12/01/2022 12:49:20.092,3119,1193.8177946789651,14.635610948317835,19.850390831433728
12/01/2022 12:49:21.079,3121,1192.6485863379503,24.89850354628118,31.30475521617273
12/01/2022 12:49:22.097,3122,1190.1834649406308,17.68920849609399,23.52366540497244
12/01/2022 12:49:23.077,3115,1202.5734382571109,17.994275418689497,23.0303971621476
12/01/2022 12:49:24.082,3115,1184.6762665949204,18.37860367948384,20.445212861648287
12/01/2022 12:49:25.097,3115,1189.6395659899379,15.355528939913876,20.602711599462346
12/01/2022 12:49:26.085,3120,1191.0217421540992,22.10116253338783,31.699007848123816
12/01/2022 12:49:27.099,3118,1200.6656206603411,23.320782046569967,26.974763098251884
12/01/2022 12:49:28.088,3117,1206.4699331522168,19.200199624662783,22.72744324429209
12/01/2022 12:49:30.089,3114,1204.677851428499,19.610723434010456,22.22277401141585
12/01/2022 12:49:31.078,3111,1189.8156182080963,16.123000882226947,21.348571410075063
12/01/2022 12:49:32.087,3108,1188.416975110389,18.76055834206325,22.293539953415408
12/01/2022 12:49:33.087,3107,1200.0484819586711,21.09056205870717,29.610365524844905
12/01/2022 12:49:34.097,3121,1195.1455442051267,24.529350446199228,30.168346090187892
12/01/2022 12:49:35.081,3121,1196.9285074665988,16.52719899070416,21.169032354547586
12/01/2022 12:49:36.080,3123,1197.5832507344844,17.138495706360747,20.14710717344154
12/01/2022 12:49:37.091,3119,1196.6075563559489,17.417589544833486,23.496903850751515
12/01/2022 12:49:38.094,3119,1193.4783605857729,14.566055007448796,19.926157022222288
12/01/2022 12:49:39.097,3119,1188.1557311574632,23.8261905874795,23.648009018173468
12/01/2022 12:49:40.077,3119,1203.7148521640463,20.682370803610873,27.33212124970827
12/01/2022 12:49:41.082,3122,1189.0729585572667,18.267423521811644,19.553420722424985
12/01/2022 12:49:42.080,3120,1201.3912405039027,13.720162391255142,18.996509847616448
12/01/2022 12:49:43.087,3116,1188.3974479651952,14.54191380369,18.982421732206372
12/01/2022 12:49:44.088,3097,1206.860046051656,18.033438010721937,20.064831454207088
12/01/2022 12:49:45.078,3080,1187.004652856196,25.154517699300104,33.70032564340835
12/01/2022 12:49:46.080,3081,1192.5886275746195,23.482056981853447,28.012662289972983
12/01/2022 12:49:47.076,3073,1203.1850274814362,16.859443994111967,21.59373970875268
12/01/2022 12:49:48.085,3067,1185.8288853500756,20.918938000630327,22.42775100656247
12/01/2022 12:49:49.084,3066,1192.4014396648126,14.716694932109853,22.34969909054202
12/01/2022 12:49:50.089,3062,1211.259716075498,14.99932480434004,20.968532570795343
12/01/2022 12:49:51.090,3063,1197.4652779408395,24.9307387332225,27.588077960405887
12/01/2022 12:49:52.081,3061,1184.9458429326553,20.29453215564844,25.706633768656417
12/01/2022 12:49:53.077,3057,1193.943580144346,16.063099161994067,20.96296468849404
12/01/2022 12:49:54.082,3057,1189.8945531312274,17.04439177094934,21.477262411189383
12/01/2022 12:49:55.082,3056,1196.7790183227305,19.537703076213287,23.58283226506325
12/01/2022 12:49:56.082,3063,1190.199622654863,25.41727586560564,31.426632951235774
12/01/2022 12:49:57.077,3065,1196.3313810544919,26.995525959273134,34.83014324067971
12/01/2022 12:49:58.082,3067,1186.529415827684,21.59782859456396,24.512461589899537
12/01/2022 12:49:59.089,3062,1199.8067891990693,18.253781641993797,21.607077998115628
12/01/2022 12:50:00.088,3067,1194.213115846325,19.36977159742548,26.29889178931185
12/01/2022 12:50:01.090,3071,1197.0052831786763,16.24605159926148,18.893102886234857
12/01/2022 12:50:02.099,3068,1177.4575956827107,17.73784754834824,18.394722124964943
12/01/2022 12:50:03.095,3062,1200.7463575665315,23.87425053336368,27.88292483752064
12/01/2022 12:50:04.095,3071,1198.9159873705596,16.763660376856404,21.51434160209117
12/01/2022 12:50:05.085,3085,1188.294531913583,18.202826506094674,23.825953983879334
12/01/2022 12:50:06.079,3088,1205.4957984495015,20.23610441496003,24.94903247821426
12/01/2022 12:50:07.092,3089,1202.6527336901047,18.409778792813945,26.803507597478877
12/01/2022 12:50:08.088,3087,1197.1797395137723,16.579215327917417,21.01830690823088
12/01/2022 12:50:09.090,3090,1193.1677809138075,22.925002308350734,31.04323148568107
12/01/2022 12:50:10.089,3088,1194.2508688143807,15.980382172283056,22.35403637225131
12/01/2022 12:50:11.087,3085,1175.9658265270332,18.444445557949596,20.84548336355809
12/01/2022 12:50:12.090,3068,1208.030013363836,17.776026659037026,21.31386843836001
12/01/2022 12:50:13.083,3053,1183.1164152317729,20.02427050048744,20.126326468172817
12/01/2022 12:50:14.078,3047,1195.869485629227,15.907251250358444,22.2727563576966
12/01/2022 12:50:15.087,3048,1201.72449695317,23.08549925384059,30.17420221412045
12/01/2022 12:50:16.087,3043,1192.3130505642243,19.39255203572936,20.775350839294
12/01/2022 12:50:17.102,3042,1179.1788274999428,16.359381490101743,20.463994665876427
12/01/2022 12:50:18.086,3041,1189.9538787221884,17.51877489847422,24.073002996846967
12/01/2022 12:50:19.079,3041,1205.2181224526787,15.561303120854108,22.90931267109107
12/01/2022 12:50:20.082,3038,1191.117978040331,17.737607016890024,22.830113533998812
12/01/2022 12:50:21.085,3042,1194.1361293736686,23.09305377186884,28.203735569801292
12/01/2022 12:50:22.092,3043,1200.1234880552795,20.922095748295543,23.310748583623383
12/01/2022 12:50:23.097,3044,1189.8315410063542,22.75168436596817,30.403180544053004
12/01/2022 12:50:24.087,3044,1188.2518083393575,20.704306545207828,24.141411481088905
12/01/2022 12:50:25.091,3042,1211.4828190932383,14.095805033011631,23.771626849344777
12/01/2022 12:50:26.094,3044,1193.8190914627671,18.155164928955838,26.18504753328924
12/01/2022 12:50:27.086,3045,1203.9950345479756,22.386440701214767,29.008566264282486
12/01/2022 12:50:28.086,3045,1176.06043979825,21.778182893722676,21.12570866550988
12/01/2022 12:50:29.079,3044,1202.9848333718624,20.483332349111183,23.81585261243365
12/01/2022 12:50:30.094,3042,1197.8642665203035,16.601144825669788,22.375914779302104
12/01/2022 12:50:31.086,3042,1180.9820247859343,17.724913901056606,22.2784317582974
12/01/2022 12:50:32.082,3039,1194.887402341633,19.11249810323385,25.73200445101713
12/01/2022 12:50:33.092,3032,1195.8185594307652,19.556836881759644,25.066306960892685
12/01/2022 12:50:34.087,3031,1187.4306955132158,21.466223841718524,21.292625245342517
12/01/2022 12:50:35.083,3033,1194.5154630890013,16.415315917161845,21.929066010897344
12/01/2022 12:50:36.098,3035,1197.413655455542,14.067360914586146,21.185834068843775
12/01/2022 12:50:37.089,3035,1203.7434783573226,16.231635034052704,21.70897198433033
12/01/2022 12:50:38.090,3028,1194.4518974079176,36.50407881121652,43.74171072637363
12/01/2022 12:50:39.089,3037,1198.7921083396568,27.61862770943293,37.021324978766366
12/01/2022 12:50:40.087,3036,1186.0317677764067,19.288293817633846,25.1569718906776
12/01/2022 12:50:41.085,3046,1188.625695873788,21.04539626820016,30.055732027034608
12/01/2022 12:50:42.079,3040,1203.9902210090975,17.87403015601299,27.8457519159478
12/01/2022 12:50:43.085,3036,1191.6002171142204,17.01263321189348,20.45030297534676
12/01/2022 12:50:44.084,3036,1188.5371174887207,21.67644486578989,28.170774904440037
12/01/2022 12:50:45.088,3037,1213.2122924909252,17.952635196644916,22.907961760105508
12/01/2022 12:50:46.092,3036,1191.041662805512,22.02439492467908,27.168199311903933
12/01/2022 12:50:47.096,3037,1190.457575913908,20.63616160573948,24.796084836509657
12/01/2022 12:50:48.087,3048,1198.2704139618131,32.99145711397756,38.2732739277124
12/01/2022 12:50:49.091,3057,1198.7767968026376,24.492630331262443,30.116431159911293
12/01/2022 12:50:50.082,3061,1184.8917129984536,24.631226404268112,31.823361970476416
12/01/2022 12:50:51.086,3054,1195.753282218202,27.34137709923208,33.18373867087548
